timestamp,material_id,material_type,material_name,warehouse_qty,safety_stock,required_qty,arrival_rate,shortage_flag,consumable_warning_flag,supplier_delay_flag
2025-01-01 04:00:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,47,30,10,1.087,0,0,0
2025-01-01 04:00:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,95,30,18,1.117,0,0,0
2025-01-01 04:00:00+00:00,CONS_WHEEL,辅料,砂轮,63,30,7,0.938,0,0,0
2025-01-01 04:00:00+00:00,CONS_POLISH,辅料,抛光液,85,30,11,1.16,0,0,0
2025-01-01 04:00:00+00:00,CONS_COATING,辅料,镀膜靶材,76,30,20,1.106,0,0,0
2025-01-01 04:01:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,79,30,10,1.067,0,0,0
2025-01-01 04:01:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,62,30,5,1.275,0,0,0
2025-01-01 04:01:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,90,30,16,0.732,0,0,0
2025-01-01 04:01:00+00:00,CONS_WHEEL,辅料,砂轮,89,30,15,0.913,0,0,0
2025-01-01 04:01:00+00:00,CONS_POLISH,辅料,抛光液,92,30,6,0.97,0,0,0
2025-01-01 04:01:00+00:00,CONS_COATING,辅料,镀膜靶材,95,30,5,0.895,0,0,0
2025-01-01 04:02:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,77,30,20,1.076,0,0,0
2025-01-01 04:02:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,59,30,16,0.883,0,0,0
2025-01-01 04:02:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,105,30,12,1.018,0,0,0
2025-01-01 04:02:00+00:00,CONS_WHEEL,辅料,砂轮,85,30,10,0.972,0,0,0
2025-01-01 04:02:00+00:00,CONS_POLISH,辅料,抛光液,63,30,15,1.093,0,0,0
2025-01-01 04:02:00+00:00,CONS_COATING,辅料,镀膜靶材,82,30,11,1.243,0,0,1
2025-01-01 04:03:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,79,30,15,1.118,0,0,0
2025-01-01 04:03:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,90,30,9,1.043,0,0,0
2025-01-01 04:03:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,57,30,19,1.096,0,0,0
2025-01-01 04:03:00+00:00,CONS_WHEEL,辅料,砂轮,65,30,19,1.029,0,0,0
2025-01-01 04:03:00+00:00,CONS_POLISH,辅料,抛光液,87,30,10,0.902,0,0,0
2025-01-01 04:03:00+00:00,CONS_COATING,辅料,镀膜靶材,86,30,11,0.896,0,0,0
2025-01-01 04:04:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,76,30,17,1.184,0,0,0
2025-01-01 04:04:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,74,30,13,0.707,0,0,0
2025-01-01 04:04:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,76,30,15,0.987,0,0,0
2025-01-01 04:04:00+00:00,CONS_WHEEL,辅料,砂轮,76,30,23,1.141,0,0,0
2025-01-01 04:04:00+00:00,CONS_POLISH,辅料,抛光液,78,30,12,0.798,0,0,0
2025-01-01 04:04:00+00:00,CONS_COATING,辅料,镀膜靶材,77,30,16,0.706,0,0,0
2025-01-01 04:05:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,61,30,11,0.991,0,0,0
2025-01-01 04:05:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,79,30,5,1.18,0,0,0
2025-01-01 04:05:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,70,30,17,1.141,0,0,0
2025-01-01 04:05:00+00:00,CONS_WHEEL,辅料,砂轮,80,30,16,0.936,0,0,0
2025-01-01 04:05:00+00:00,CONS_POLISH,辅料,抛光液,59,30,7,1.015,0,0,0
2025-01-01 04:05:00+00:00,CONS_COATING,辅料,镀膜靶材,85,30,6,1.266,0,0,0
2025-01-01 04:06:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,76,30,22,1.018,0,0,0
2025-01-01 04:06:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,88,30,17,1.377,0,0,0
2025-01-01 04:06:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,73,30,8,1.272,0,0,0
2025-01-01 04:06:00+00:00,CONS_WHEEL,辅料,砂轮,105,30,22,1.067,0,0,0
2025-01-01 04:06:00+00:00,CONS_POLISH,辅料,抛光液,60,30,17,0.839,0,0,0
2025-01-01 04:06:00+00:00,CONS_COATING,辅料,镀膜靶材,105,30,11,1.228,0,0,0
2025-01-01 04:07:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,72,30,18,0.73,0,0,0
2025-01-01 04:07:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,85,30,9,0.842,0,0,0
2025-01-01 04:07:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,94,30,9,1.04,0,0,0
2025-01-01 04:07:00+00:00,CONS_WHEEL,辅料,砂轮,74,30,12,1.255,0,0,0
2025-01-01 04:07:00+00:00,CONS_POLISH,辅料,抛光液,80,30,10,1.152,0,0,0
2025-01-01 04:07:00+00:00,CONS_COATING,辅料,镀膜靶材,84,30,8,1.051,0,0,0
2025-01-01 04:08:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,87,30,16,0.814,0,0,0
2025-01-01 04:08:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,85,30,16,0.827,0,0,0
2025-01-01 04:08:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,96,30,18,0.96,0,0,0
2025-01-01 04:08:00+00:00,CONS_WHEEL,辅料,砂轮,107,30,12,0.744,0,0,0
2025-01-01 04:08:00+00:00,CONS_POLISH,辅料,抛光液,91,30,17,1.064,0,0,0
2025-01-01 04:08:00+00:00,CONS_COATING,辅料,镀膜靶材,88,30,23,1.194,0,0,0
2025-01-01 04:09:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,86,30,22,1.169,0,0,0
2025-01-01 04:09:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,61,30,23,0.902,0,0,0
2025-01-01 04:09:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,83,30,24,0.824,0,0,0
2025-01-01 04:09:00+00:00,CONS_WHEEL,辅料,砂轮,62,30,19,1.239,0,0,0
2025-01-01 04:09:00+00:00,CONS_POLISH,辅料,抛光液,85,30,12,1.085,0,0,0
2025-01-01 04:09:00+00:00,CONS_COATING,辅料,镀膜靶材,87,30,24,1.193,0,0,0
2025-01-01 04:10:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,81,30,13,1.087,0,0,0
2025-01-01 04:10:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,100,30,14,0.977,0,0,0
2025-01-01 04:10:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,60,30,20,1.191,0,0,0
2025-01-01 04:10:00+00:00,CONS_WHEEL,辅料,砂轮,102,30,7,1.147,0,0,0
2025-01-01 04:10:00+00:00,CONS_POLISH,辅料,抛光液,80,30,12,0.939,0,0,0
2025-01-01 04:10:00+00:00,CONS_COATING,辅料,镀膜靶材,70,30,9,1.079,0,0,0
2025-01-01 04:11:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,69,30,7,0.989,0,0,0
2025-01-01 04:11:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,63,30,20,1.01,0,0,0
2025-01-01 04:11:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,82,30,18,0.749,0,0,0
2025-01-01 04:11:00+00:00,CONS_WHEEL,辅料,砂轮,97,30,19,1.051,0,0,0
2025-01-01 04:11:00+00:00,CONS_POLISH,辅料,抛光液,80,30,19,0.977,0,0,0
2025-01-01 04:11:00+00:00,CONS_COATING,辅料,镀膜靶材,63,30,23,1.387,0,0,0
2025-01-01 04:12:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,80,30,20,0.861,0,0,0
2025-01-01 04:12:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,85,30,24,0.936,0,0,0
2025-01-01 04:12:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,74,30,18,0.878,0,0,0
2025-01-01 04:12:00+00:00,CONS_WHEEL,辅料,砂轮,87,30,15,0.861,0,0,0
2025-01-01 04:12:00+00:00,CONS_POLISH,辅料,抛光液,91,30,24,0.857,0,0,0
2025-01-01 04:12:00+00:00,CONS_COATING,辅料,镀膜靶材,79,30,17,1.146,0,0,0
2025-01-01 04:13:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,61,30,23,0.828,0,0,0
2025-01-01 04:13:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,76,30,6,1.22,0,0,0
2025-01-01 04:13:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,67,30,7,0.945,0,0,0
2025-01-01 04:13:00+00:00,CONS_WHEEL,辅料,砂轮,96,30,7,1.143,0,0,0
2025-01-01 04:13:00+00:00,CONS_POLISH,辅料,抛光液,64,30,13,1.022,0,0,0
2025-01-01 04:13:00+00:00,CONS_COATING,辅料,镀膜靶材,75,30,24,1.07,0,0,0
2025-01-01 04:14:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,83,30,23,0.744,0,0,0
2025-01-01 04:14:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,94,30,15,0.749,0,0,0
2025-01-01 04:14:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,72,30,24,0.994,0,0,0
2025-01-01 04:14:00+00:00,CONS_WHEEL,辅料,砂轮,79,30,12,1.191,0,0,0
2025-01-01 04:14:00+00:00,CONS_POLISH,辅料,抛光液,87,30,19,0.863,0,0,0
2025-01-01 04:14:00+00:00,CONS_COATING,辅料,镀膜靶材,98,30,8,0.818,0,0,0
2025-01-01 04:15:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,86,30,12,0.838,0,0,0
2025-01-01 04:15:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,81,30,14,0.842,0,0,0
2025-01-01 04:15:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,80,30,12,1.075,0,0,0
2025-01-01 04:15:00+00:00,CONS_WHEEL,辅料,砂轮,83,30,6,1.366,0,0,0
2025-01-01 04:15:00+00:00,CONS_POLISH,辅料,抛光液,73,30,16,1.094,0,0,0
2025-01-01 04:15:00+00:00,CONS_COATING,辅料,镀膜靶材,80,30,21,1.193,0,0,0
2025-01-01 04:16:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,82,30,8,0.715,0,0,0
2025-01-01 04:16:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,75,30,10,1.166,0,0,0
2025-01-01 04:16:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,89,30,21,0.877,0,0,0
2025-01-01 04:16:00+00:00,CONS_WHEEL,辅料,砂轮,75,30,19,0.851,0,0,0
2025-01-01 04:16:00+00:00,CONS_POLISH,辅料,抛光液,74,30,23,1.134,0,0,0
2025-01-01 04:16:00+00:00,CONS_COATING,辅料,镀膜靶材,74,30,16,1.022,0,0,0
2025-01-01 04:17:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,78,30,17,1.039,0,0,0
2025-01-01 04:17:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,70,30,7,0.863,0,0,0
2025-01-01 04:17:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,74,30,10,0.705,0,0,0
2025-01-01 04:17:00+00:00,CONS_WHEEL,辅料,砂轮,70,30,14,0.96,0,0,0
2025-01-01 04:17:00+00:00,CONS_POLISH,辅料,抛光液,90,30,19,0.798,0,0,0
2025-01-01 04:17:00+00:00,CONS_COATING,辅料,镀膜靶材,98,30,20,1.047,0,0,0
2025-01-01 04:18:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,84,30,13,1.086,0,0,0
2025-01-01 04:18:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,87,30,9,0.715,0,0,0
2025-01-01 04:18:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,74,30,16,1.459,0,0,0
2025-01-01 04:18:00+00:00,CONS_WHEEL,辅料,砂轮,84,30,7,1.145,0,0,0
2025-01-01 04:18:00+00:00,CONS_POLISH,辅料,抛光液,93,30,20,0.955,0,0,0
2025-01-01 04:18:00+00:00,CONS_COATING,辅料,镀膜靶材,76,30,14,1.074,0,0,0
2025-01-01 04:19:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,75,30,19,0.861,0,0,0
2025-01-01 04:19:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,74,30,23,1.162,0,0,0
2025-01-01 04:19:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,93,30,6,0.946,0,0,0
2025-01-01 04:19:00+00:00,CONS_WHEEL,辅料,砂轮,76,30,10,1.191,0,0,0
2025-01-01 04:19:00+00:00,CONS_POLISH,辅料,抛光液,74,30,8,0.955,0,0,0
2025-01-01 04:19:00+00:00,CONS_COATING,辅料,镀膜靶材,83,30,23,0.808,0,0,0
2025-01-01 04:20:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,60,30,16,1.05,0,0,0
2025-01-01 04:20:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,107,30,5,0.821,0,0,0
2025-01-01 04:20:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,74,30,19,0.899,0,0,0
2025-01-01 04:20:00+00:00,CONS_WHEEL,辅料,砂轮,72,30,23,1.022,0,0,0
2025-01-01 04:20:00+00:00,CONS_POLISH,辅料,抛光液,72,30,18,1.092,0,0,0
2025-01-01 04:20:00+00:00,CONS_COATING,辅料,镀膜靶材,91,30,9,0.987,0,0,0
2025-01-01 04:21:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,65,30,7,0.985,0,0,0
2025-01-01 04:21:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,83,30,21,1.117,0,0,0
2025-01-01 04:21:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,65,30,5,0.987,0,0,0
2025-01-01 04:21:00+00:00,CONS_WHEEL,辅料,砂轮,97,30,6,1.033,0,0,0
2025-01-01 04:21:00+00:00,CONS_POLISH,辅料,抛光液,86,30,5,1.06,0,0,0
2025-01-01 04:21:00+00:00,CONS_COATING,辅料,镀膜靶材,93,30,21,1.139,0,0,0
2025-01-01 04:22:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,102,30,21,0.713,0,0,0
2025-01-01 04:22:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,74,30,24,0.83,0,0,0
2025-01-01 04:22:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,91,30,13,0.924,0,0,0
2025-01-01 04:22:00+00:00,CONS_WHEEL,辅料,砂轮,76,30,21,1.083,0,0,0
2025-01-01 04:22:00+00:00,CONS_POLISH,辅料,抛光液,91,30,10,0.958,0,0,0
2025-01-01 04:22:00+00:00,CONS_COATING,辅料,镀膜靶材,56,30,13,1.034,0,0,0
2025-01-01 04:23:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,69,30,20,0.986,0,0,0
2025-01-01 04:23:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,85,30,19,0.972,0,0,0
2025-01-01 04:23:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,30,30,8,0.563,0,0,0
2025-01-01 04:23:00+00:00,CONS_WHEEL,辅料,砂轮,68,30,10,1.304,0,0,0
2025-01-01 04:23:00+00:00,CONS_POLISH,辅料,抛光液,85,30,23,1.08,0,0,0
2025-01-01 04:23:00+00:00,CONS_COATING,辅料,镀膜靶材,67,30,13,1.028,0,0,0
2025-01-01 04:24:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,69,30,7,1.006,0,0,0
2025-01-01 04:24:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,58,30,17,0.958,0,0,0
2025-01-01 04:24:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,85,30,23,0.652,0,0,0
2025-01-01 04:24:00+00:00,CONS_WHEEL,辅料,砂轮,72,30,11,0.877,0,0,0
2025-01-01 04:24:00+00:00,CONS_POLISH,辅料,抛光液,85,30,22,1.136,0,0,0
2025-01-01 04:24:00+00:00,CONS_COATING,辅料,镀膜靶材,78,30,21,1.076,0,0,0
2025-01-01 04:25:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,82,30,22,1.027,0,0,0
2025-01-01 04:25:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,85,30,24,0.805,0,0,0
2025-01-01 04:25:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,88,30,17,0.936,0,0,0
2025-01-01 04:25:00+00:00,CONS_WHEEL,辅料,砂轮,97,30,14,1.015,0,0,0
2025-01-01 04:25:00+00:00,CONS_POLISH,辅料,抛光液,80,30,12,1.061,0,0,0
2025-01-01 04:25:00+00:00,CONS_COATING,辅料,镀膜靶材,102,30,18,1.105,0,0,0
2025-01-01 04:26:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,68,30,15,0.741,0,0,0
2025-01-01 04:26:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,77,30,23,1.333,0,0,0
2025-01-01 04:26:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,52,30,18,0.788,0,0,0
2025-01-01 04:26:00+00:00,CONS_WHEEL,辅料,砂轮,82,30,12,0.975,0,0,0
2025-01-01 04:26:00+00:00,CONS_POLISH,辅料,抛光液,77,30,16,1.03,0,0,0
2025-01-01 04:26:00+00:00,CONS_COATING,辅料,镀膜靶材,67,30,7,1.045,0,0,0
2025-01-01 04:27:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,83,30,13,1.039,0,0,0
2025-01-01 04:27:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,91,30,6,0.853,0,0,0
2025-01-01 04:27:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,79,30,14,1.079,0,0,0
2025-01-01 04:27:00+00:00,CONS_WHEEL,辅料,砂轮,99,30,19,0.933,0,0,0
2025-01-01 04:27:00+00:00,CONS_POLISH,辅料,抛光液,83,30,16,0.997,0,0,0
2025-01-01 04:27:00+00:00,CONS_COATING,辅料,镀膜靶材,73,30,11,1.295,0,0,0
2025-01-01 04:28:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,81,30,23,0.719,0,0,0
2025-01-01 04:28:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,71,30,12,0.602,0,0,0
2025-01-01 04:28:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,93,30,7,0.855,0,0,0
2025-01-01 04:28:00+00:00,CONS_WHEEL,辅料,砂轮,78,30,18,1.166,0,0,0
2025-01-01 04:28:00+00:00,CONS_POLISH,辅料,抛光液,89,30,8,0.843,0,0,0
2025-01-01 04:28:00+00:00,CONS_COATING,辅料,镀膜靶材,62,30,17,0.659,0,0,0
2025-01-01 04:29:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,101,30,15,0.941,0,0,0
2025-01-01 04:29:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,54,30,8,1.032,0,0,0
2025-01-01 04:29:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,76,30,5,0.859,0,0,0
2025-01-01 04:29:00+00:00,CONS_WHEEL,辅料,砂轮,83,30,16,0.901,0,0,0
2025-01-01 04:29:00+00:00,CONS_POLISH,辅料,抛光液,89,30,5,1.0,0,0,0
2025-01-01 04:29:00+00:00,CONS_COATING,辅料,镀膜靶材,53,30,9,1.11,0,0,0
2025-01-01 04:30:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,86,30,19,0.871,0,0,0
2025-01-01 04:30:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,102,30,5,1.128,0,0,0
2025-01-01 04:30:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,90,30,11,1.018,0,0,0
2025-01-01 04:30:00+00:00,CONS_WHEEL,辅料,砂轮,67,30,20,0.843,0,0,0
2025-01-01 04:30:00+00:00,CONS_POLISH,辅料,抛光液,69,30,13,0.901,0,0,0
2025-01-01 04:30:00+00:00,CONS_COATING,辅料,镀膜靶材,95,30,5,1.098,0,0,0
2025-01-01 04:31:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,91,30,10,1.141,0,0,0
2025-01-01 04:31:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,92,30,22,0.862,0,0,0
2025-01-01 04:31:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,83,30,22,0.832,0,0,0
2025-01-01 04:31:00+00:00,CONS_WHEEL,辅料,砂轮,92,30,6,0.854,0,0,0
2025-01-01 04:31:00+00:00,CONS_POLISH,辅料,抛光液,74,30,7,1.194,0,0,0
2025-01-01 04:31:00+00:00,CONS_COATING,辅料,镀膜靶材,92,30,7,1.202,0,0,0
2025-01-01 04:32:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,68,30,24,1.019,0,0,0
2025-01-01 04:32:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,93,30,13,0.859,0,0,0
2025-01-01 04:32:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,75,30,14,0.765,0,0,0
2025-01-01 04:32:00+00:00,CONS_WHEEL,辅料,砂轮,100,30,8,1.063,0,0,0
2025-01-01 04:32:00+00:00,CONS_POLISH,辅料,抛光液,61,30,6,0.954,0,0,0
2025-01-01 04:32:00+00:00,CONS_COATING,辅料,镀膜靶材,95,30,8,1.029,0,0,0
2025-01-01 04:33:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,90,30,9,0.95,0,0,0
2025-01-01 04:33:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,70,30,20,1.285,0,0,0
2025-01-01 04:33:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,101,30,22,1.088,0,0,0
2025-01-01 04:33:00+00:00,CONS_WHEEL,辅料,砂轮,77,30,10,0.873,0,0,0
2025-01-01 04:33:00+00:00,CONS_POLISH,辅料,抛光液,92,30,15,0.991,0,0,0
2025-01-01 04:33:00+00:00,CONS_COATING,辅料,镀膜靶材,92,30,11,1.289,0,0,0
2025-01-01 04:34:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,59,30,11,1.087,0,0,0
2025-01-01 04:34:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,65,30,11,0.914,0,0,0
2025-01-01 04:34:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,78,30,13,0.887,0,0,0
2025-01-01 04:34:00+00:00,CONS_WHEEL,辅料,砂轮,87,30,14,0.932,0,0,0
2025-01-01 04:34:00+00:00,CONS_POLISH,辅料,抛光液,87,30,11,1.111,0,0,0
2025-01-01 04:34:00+00:00,CONS_COATING,辅料,镀膜靶材,68,30,15,0.783,0,0,0
2025-01-01 04:35:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,82,30,7,0.943,0,0,0
2025-01-01 04:35:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,71,30,19,0.851,0,0,0
2025-01-01 04:35:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,68,30,18,0.993,0,0,0
2025-01-01 04:35:00+00:00,CONS_WHEEL,辅料,砂轮,87,30,5,0.725,0,0,0
2025-01-01 04:35:00+00:00,CONS_POLISH,辅料,抛光液,58,30,24,0.798,0,0,0
2025-01-01 04:35:00+00:00,CONS_COATING,辅料,镀膜靶材,89,30,12,0.892,0,0,0
2025-01-01 04:36:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,59,30,16,0.939,0,0,0
2025-01-01 04:36:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,81,30,10,0.986,0,0,0
2025-01-01 04:36:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,50,30,10,1.072,0,0,0
2025-01-01 04:36:00+00:00,CONS_WHEEL,辅料,砂轮,76,30,19,0.942,0,0,0
2025-01-01 04:36:00+00:00,CONS_POLISH,辅料,抛光液,82,30,15,1.008,0,0,0
2025-01-01 04:36:00+00:00,CONS_COATING,辅料,镀膜靶材,78,30,13,0.832,0,0,0
2025-01-01 04:37:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,100,30,16,1.281,0,0,0
2025-01-01 04:37:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,64,30,18,0.913,0,0,0
2025-01-01 04:37:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,89,30,18,1.222,0,0,0
2025-01-01 04:37:00+00:00,CONS_WHEEL,辅料,砂轮,88,30,16,1.025,0,0,0
2025-01-01 04:37:00+00:00,CONS_POLISH,辅料,抛光液,80,30,21,1.175,0,0,0
2025-01-01 04:37:00+00:00,CONS_COATING,辅料,镀膜靶材,74,30,20,1.033,0,0,0
2025-01-01 04:38:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,76,30,17,0.768,0,0,0
2025-01-01 04:38:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,77,30,5,0.693,0,0,0
2025-01-01 04:38:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,76,30,21,1.03,0,0,0
2025-01-01 04:38:00+00:00,CONS_WHEEL,辅料,砂轮,60,30,8,0.968,0,0,0
2025-01-01 04:38:00+00:00,CONS_POLISH,辅料,抛光液,76,30,18,1.054,0,0,0
2025-01-01 04:38:00+00:00,CONS_COATING,辅料,镀膜靶材,71,30,9,1.004,0,0,0
2025-01-01 04:39:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,85,30,17,0.931,0,0,0
2025-01-01 04:39:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,76,30,5,0.807,0,0,0
2025-01-01 04:39:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,69,30,20,1.112,0,0,0
2025-01-01 04:39:00+00:00,CONS_WHEEL,辅料,砂轮,73,30,21,0.972,0,0,0
2025-01-01 04:39:00+00:00,CONS_POLISH,辅料,抛光液,67,30,21,1.133,0,0,0
2025-01-01 04:39:00+00:00,CONS_COATING,辅料,镀膜靶材,79,30,15,0.569,0,0,0
2025-01-01 04:40:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,70,30,13,0.968,0,0,0
2025-01-01 04:40:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,68,30,23,1.127,0,0,0
2025-01-01 04:40:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,79,30,12,0.949,0,0,0
2025-01-01 04:40:00+00:00,CONS_WHEEL,辅料,砂轮,81,30,24,0.697,0,0,0
2025-01-01 04:40:00+00:00,CONS_POLISH,辅料,抛光液,70,30,16,0.768,0,0,0
2025-01-01 04:40:00+00:00,CONS_COATING,辅料,镀膜靶材,68,30,7,0.918,0,0,0
2025-01-01 04:41:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,101,30,5,1.208,0,0,0
2025-01-01 04:41:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,87,30,24,1.22,0,0,0
2025-01-01 04:41:00+00:00,RAW_MICRO,原材料,微晶玻璃毛坯,87,30,23,1.327,0,0,0
2025-01-01 04:41:00+00:00,CONS_WHEEL,辅料,砂轮,93,30,24,0.875,0,0,0
2025-01-01 04:41:00+00:00,CONS_POLISH,辅料,抛光液,99,30,23,1.28,0,0,0
2025-01-01 04:41:00+00:00,CONS_COATING,辅料,镀膜靶材,63,30,10,0.746,0,0,0
2025-01-01 04:42:00+00:00,RAW_SILICON,原材料,单晶硅毛坯,91,30,23,0.902,0,0,0
2025-01-01 04:42:00+00:00,RAW_CHALCO,原材料,硫系玻璃毛坯,64,30,10,0.978,0,0,0
