work_order_id,workpiece_id,product_type,process_code,process_sequence,planned_start,planned_end,plan_version,plan_change_flag,quality_hold_flag,expedite_flag,insert_order_flag
WO_0016,WP_0016,single_crystal_silicon,SC03,3,2025-01-01 20:54:00+00:00,2025-01-01 21:25:00+00:00,1,0,0,0,0
WO_0016,WP_0016,single_crystal_silicon,SC04,4,2025-01-01 21:42:00+00:00,2025-01-01 23:11:00+00:00,1,0,0,0,0
WO_0016,WP_0016,single_crystal_silicon,SC05,5,2025-01-01 23:17:00+00:00,2025-01-01 23:40:00+00:00,1,0,0,0,0
WO_0016,WP_0016,single_crystal_silicon,SC06,6,2025-01-01 23:51:00+00:00,2025-01-02 01:07:00+00:00,1,0,0,0,0
WO_0016,WP_0016,single_crystal_silicon,SC07,7,2025-01-02 01:08:00+00:00,2025-01-02 01:36:00+00:00,1,0,0,0,0
WO_0016,WP_0016,single_crystal_silicon,SC08,8,2025-01-02 01:46:00+00:00,2025-01-02 02:50:00+00:00,1,0,0,0,0
WO_0016,WP_0016,single_crystal_silicon,SC09,9,2025-01-02 02:58:00+00:00,2025-01-02 03:09:00+00:00,1,0,0,0,0
WO_0016,WP_0016,single_crystal_silicon,SC10,10,2025-01-02 03:09:00+00:00,2025-01-02 03:45:00+00:00,1,0,0,0,0
WO_0016,WP_0016,single_crystal_silicon,SC11,11,2025-01-02 04:00:00+00:00,2025-01-02 05:34:00+00:00,1,0,0,0,0
WO_0016,WP_0016,single_crystal_silicon,SC12,12,2025-01-02 05:39:00+00:00,2025-01-02 05:51:00+00:00,1,0,0,0,0
WO_0016,WP_0016,single_crystal_silicon,SC13,13,2025-01-02 05:53:00+00:00,2025-01-02 06:46:00+00:00,1,0,0,0,0
WO_0016,WP_0016,single_crystal_silicon,SC14,14,2025-01-02 06:51:00+00:00,2025-01-02 07:09:00+00:00,1,0,0,0,0
WO_0016,WP_0016,single_crystal_silicon,SC15,15,2025-01-02 07:16:00+00:00,2025-01-02 08:24:00+00:00,1,0,0,0,0
WO_0017,WP_0017,chalcogenide_glass,CG01,1,2025-01-01 20:00:00+00:00,2025-01-01 20:52:00+00:00,1,0,0,0,0
WO_0017,WP_0017,chalcogenide_glass,CG02,2,2025-01-01 20:58:00+00:00,2025-01-01 21:34:00+00:00,1,0,0,0,0
WO_0017,WP_0017,chalcogenide_glass,CG03,3,2025-01-01 21:35:00+00:00,2025-01-01 22:21:00+00:00,1,0,0,0,0
WO_0017,WP_0017,chalcogenide_glass,CG04,4,2025-01-01 22:28:00+00:00,2025-01-01 23:40:00+00:00,1,0,0,0,0
WO_0017,WP_0017,chalcogenide_glass,CG05,5,2025-01-01 23:43:00+00:00,2025-01-02 00:38:00+00:00,1,0,0,0,0
WO_0017,WP_0017,chalcogenide_glass,CG06,6,2025-01-02 00:49:00+00:00,2025-01-02 02:26:00+00:00,1,0,0,0,0
WO_0017,WP_0017,chalcogenide_glass,CG07,7,2025-01-02 02:33:00+00:00,2025-01-02 03:35:00+00:00,1,0,0,0,0
WO_0017,WP_0017,chalcogenide_glass,CG08,8,2025-01-02 03:37:00+00:00,2025-01-02 04:39:00+00:00,1,0,0,0,0
WO_0017,WP_0017,chalcogenide_glass,CG09,9,2025-01-02 04:48:00+00:00,2025-01-02 05:19:00+00:00,1,0,0,0,0
WO_0017,WP_0017,chalcogenide_glass,CG10,10,2025-01-02 05:25:00+00:00,2025-01-02 06:58:00+00:00,1,0,0,0,0
WO_0018,WP_0018,microcrystalline_glass,MG01,1,2025-01-01 21:15:00+00:00,2025-01-01 22:43:00+00:00,1,0,0,0,0
WO_0018,WP_0018,microcrystalline_glass,MG02,2,2025-01-01 22:52:00+00:00,2025-01-01 23:41:00+00:00,1,0,0,0,0
WO_0018,WP_0018,microcrystalline_glass,MG03,3,2025-01-01 23:50:00+00:00,2025-01-02 01:27:00+00:00,1,0,0,0,0
WO_0018,WP_0018,microcrystalline_glass,MG04,4,2025-01-02 01:36:00+00:00,2025-01-02 02:04:00+00:00,1,0,0,0,0
WO_0018,WP_0018,microcrystalline_glass,MG05,5,2025-01-02 02:17:00+00:00,2025-01-02 03:06:00+00:00,1,0,0,0,0
WO_0018,WP_0018,microcrystalline_glass,MG06,6,2025-01-02 03:13:00+00:00,2025-01-02 04:42:00+00:00,1,0,0,0,0
WO_0018,WP_0018,microcrystalline_glass,MG07,7,2025-01-02 04:41:00+00:00,2025-01-02 05:31:00+00:00,1,0,0,0,0
WO_0018,WP_0018,microcrystalline_glass,MG08,8,2025-01-02 05:42:00+00:00,2025-01-02 06:17:00+00:00,1,0,0,0,0
WO_0018,WP_0018,microcrystalline_glass,MG09,9,2025-01-02 06:21:00+00:00,2025-01-02 06:47:00+00:00,1,0,0,0,0
WO_0018,WP_0018,microcrystalline_glass,MG10,10,2025-01-02 06:56:00+00:00,2025-01-02 07:58:00+00:00,1,0,0,0,0
WO_0018,WP_0018,microcrystalline_glass,MG11,11,2025-01-02 08:10:00+00:00,2025-01-02 08:33:00+00:00,1,0,0,0,0
WO_0018,WP_0018,microcrystalline_glass,MG12,12,2025-01-02 08:43:00+00:00,2025-01-02 10:16:00+00:00,1,0,0,0,0
WO_0018,WP_0018,microcrystalline_glass,MG13,13,2025-01-02 10:28:00+00:00,2025-01-02 11:03:00+00:00,1,0,0,0,0
WO_0019,WP_0019,single_crystal_silicon,SC01,1,2025-01-01 22:30:00+00:00,2025-01-01 23:39:00+00:00,1,0,0,0,0
WO_0019,WP_0019,single_crystal_silicon,SC02,2,2025-01-01 23:49:00+00:00,2025-01-02 00:26:00+00:00,1,0,0,0,0
WO_0019,WP_0019,single_crystal_silicon,SC03,3,2025-01-02 00:36:00+00:00,2025-01-02 00:48:00+00:00,1,0,0,0,0
WO_0019,WP_0019,single_crystal_silicon,SC04,4,2025-01-02 00:54:00+00:00,2025-01-02 01:59:00+00:00,1,0,0,0,0
WO_0019,WP_0019,single_crystal_silicon,SC05,5,2025-01-02 02:10:00+00:00,2025-01-02 02:27:00+00:00,1,0,0,0,0
WO_0019,WP_0019,single_crystal_silicon,SC06,6,2025-01-02 02:39:00+00:00,2025-01-02 03:29:00+00:00,1,0,0,0,0
WO_0019,WP_0019,single_crystal_silicon,SC07,7,2025-01-02 03:42:00+00:00,2025-01-02 03:55:00+00:00,1,0,0,0,0
WO_0019,WP_0019,single_crystal_silicon,SC08,8,2025-01-02 03:58:00+00:00,2025-01-02 04:47:00+00:00,1,0,0,0,0
WO_0019,WP_0019,single_crystal_silicon,SC09,9,2025-01-02 04:54:00+00:00,2025-01-02 05:19:00+00:00,1,0,0,0,0
WO_0019,WP_0019,single_crystal_silicon,SC10,10,2025-01-02 05:24:00+00:00,2025-01-02 05:52:00+00:00,1,0,0,0,0
WO_0019,WP_0019,single_crystal_silicon,SC11,11,2025-01-02 05:57:00+00:00,2025-01-02 06:50:00+00:00,1,0,0,0,0
WO_0019,WP_0019,single_crystal_silicon,SC12,12,2025-01-02 06:56:00+00:00,2025-01-02 07:28:00+00:00,1,0,0,0,0
WO_0019,WP_0019,single_crystal_silicon,SC13,13,2025-01-02 07:39:00+00:00,2025-01-02 09:00:00+00:00,1,0,0,0,0
WO_0019,WP_0019,single_crystal_silicon,SC14,14,2025-01-02 09:08:00+00:00,2025-01-02 09:20:00+00:00,1,0,0,0,0
WO_0019,WP_0019,single_crystal_silicon,SC15,15,2025-01-02 09:27:00+00:00,2025-01-02 11:00:00+00:00,1,0,0,0,0
WO_0020,WP_0020,chalcogenide_glass,CG01,1,2025-01-01 23:45:00+00:00,2025-01-02 00:42:00+00:00,1,0,0,0,0
WO_0020,WP_0020,chalcogenide_glass,CG02,2,2025-01-02 00:56:00+00:00,2025-01-02 01:50:00+00:00,1,0,0,0,0
WO_0020,WP_0020,chalcogenide_glass,CG03,3,2025-01-02 02:02:00+00:00,2025-01-02 03:38:00+00:00,1,0,0,0,0
WO_0020,WP_0020,chalcogenide_glass,CG04,4,2025-01-02 03:46:00+00:00,2025-01-02 04:23:00+00:00,1,0,0,0,0
WO_0020,WP_0020,chalcogenide_glass,CG05,5,2025-01-02 04:36:00+00:00,2025-01-02 05:17:00+00:00,1,0,0,0,0
WO_0020,WP_0020,chalcogenide_glass,CG06,6,2025-01-02 05:20:00+00:00,2025-01-02 06:50:00+00:00,1,0,0,0,0
WO_0020,WP_0020,chalcogenide_glass,CG07,7,2025-01-02 07:01:00+00:00,2025-01-02 07:42:00+00:00,1,0,0,0,0
WO_0020,WP_0020,chalcogenide_glass,CG08,8,2025-01-02 07:45:00+00:00,2025-01-02 09:07:00+00:00,1,0,0,0,0
WO_0020,WP_0020,chalcogenide_glass,CG09,9,2025-01-02 09:17:00+00:00,2025-01-02 09:31:00+00:00,1,0,0,0,0
WO_0020,WP_0020,chalcogenide_glass,CG10,10,2025-01-02 09:37:00+00:00,2025-01-02 10:28:00+00:00,1,0,0,0,0
WO_0021,WP_0021,microcrystalline_glass,MG01,1,2025-01-02 01:00:00+00:00,2025-01-02 02:28:00+00:00,1,0,0,0,0
WO_0021,WP_0021,microcrystalline_glass,MG02,2,2025-01-02 02:38:00+00:00,2025-01-02 03:47:00+00:00,1,0,0,0,0
WO_0021,WP_0021,microcrystalline_glass,MG03,3,2025-01-02 03:57:00+00:00,2025-01-02 05:13:00+00:00,1,0,0,0,0
WO_0021,WP_0021,microcrystalline_glass,MG04,4,2025-01-02 05:20:00+00:00,2025-01-02 06:59:00+00:00,1,0,0,0,0
WO_0021,WP_0021,microcrystalline_glass,MG05,5,2025-01-02 07:06:00+00:00,2025-01-02 07:38:00+00:00,1,0,0,0,0
WO_0021,WP_0021,microcrystalline_glass,MG06,6,2025-01-02 07:41:00+00:00,2025-01-02 08:50:00+00:00,1,0,0,0,0
WO_0021,WP_0021,microcrystalline_glass,MG07,7,2025-01-02 08:53:00+00:00,2025-01-02 09:13:00+00:00,1,0,0,0,0
WO_0021,WP_0021,microcrystalline_glass,MG08,8,2025-01-02 09:22:00+00:00,2025-01-02 10:05:00+00:00,1,0,0,0,0
WO_0021,WP_0021,microcrystalline_glass,MG09,9,2025-01-02 10:20:00+00:00,2025-01-02 11:58:00+00:00,1,0,0,0,0
WO_0021,WP_0021,microcrystalline_glass,MG10,10,2025-01-02 12:06:00+00:00,2025-01-02 13:20:00+00:00,1,0,0,0,0
WO_0021,WP_0021,microcrystalline_glass,MG11,11,2025-01-02 13:28:00+00:00,2025-01-02 14:49:00+00:00,1,0,0,0,0
WO_0021,WP_0021,microcrystalline_glass,MG12,12,2025-01-02 14:51:00+00:00,2025-01-02 15:45:00+00:00,1,0,0,0,0
WO_0021,WP_0021,microcrystalline_glass,MG13,13,2025-01-02 15:58:00+00:00,2025-01-02 16:37:00+00:00,1,0,0,0,0
WO_0022,WP_0022,single_crystal_silicon,SC01,1,2025-01-02 02:15:00+00:00,2025-01-02 02:49:00+00:00,1,0,0,0,0
WO_0022,WP_0022,single_crystal_silicon,SC02,2,2025-01-02 02:57:00+00:00,2025-01-02 03:38:00+00:00,1,0,0,0,0
WO_0022,WP_0022,single_crystal_silicon,SC03,3,2025-01-02 03:42:00+00:00,2025-01-02 04:01:00+00:00,1,0,0,0,0
WO_0022,WP_0022,single_crystal_silicon,SC04,4,2025-01-02 04:01:00+00:00,2025-01-02 04:33:00+00:00,1,0,0,0,0
WO_0022,WP_0022,single_crystal_silicon,SC05,5,2025-01-02 04:42:00+00:00,2025-01-02 04:57:00+00:00,1,0,0,0,0
WO_0022,WP_0022,single_crystal_silicon,SC06,6,2025-01-02 05:03:00+00:00,2025-01-02 06:32:00+00:00,1,0,0,0,0
WO_0022,WP_0022,single_crystal_silicon,SC07,7,2025-01-02 06:36:00+00:00,2025-01-02 07:04:00+00:00,1,0,0,0,0
WO_0022,WP_0022,single_crystal_silicon,SC08,8,2025-01-02 07:10:00+00:00,2025-01-02 08:40:00+00:00,1,0,0,0,0
WO_0022,WP_0022,single_crystal_silicon,SC09,9,2025-01-02 08:45:00+00:00,2025-01-02 09:07:00+00:00,1,0,0,0,0
WO_0022,WP_0022,single_crystal_silicon,SC10,10,2025-01-02 09:16:00+00:00,2025-01-02 10:22:00+00:00,1,0,0,0,0
WO_0022,WP_0022,single_crystal_silicon,SC11,11,2025-01-02 10:29:00+00:00,2025-01-02 11:30:00+00:00,1,0,0,0,0
WO_0022,WP_0022,single_crystal_silicon,SC12,12,2025-01-02 11:36:00+00:00,2025-01-02 11:54:00+00:00,1,0,0,0,0
WO_0022,WP_0022,single_crystal_silicon,SC13,13,2025-01-02 12:04:00+00:00,2025-01-02 13:01:00+00:00,1,0,0,0,0
WO_0022,WP_0022,single_crystal_silicon,SC14,14,2025-01-02 13:13:00+00:00,2025-01-02 13:32:00+00:00,1,0,0,0,0
WO_0022,WP_0022,single_crystal_silicon,SC15,15,2025-01-02 13:45:00+00:00,2025-01-02 15:15:00+00:00,1,0,0,0,0
WO_0023,WP_0023,chalcogenide_glass,CG01,1,2025-01-02 03:30:00+00:00,2025-01-02 04:26:00+00:00,1,0,0,0,0
WO_0023,WP_0023,chalcogenide_glass,CG02,2,2025-01-02 04:39:00+00:00,2025-01-02 05:59:00+00:00,1,0,0,0,0
WO_0023,WP_0023,chalcogenide_glass,CG03,3,2025-01-02 06:09:00+00:00,2025-01-02 07:27:00+00:00,1,0,0,0,0
WO_0023,WP_0023,chalcogenide_glass,CG04,4,2025-01-02 07:33:00+00:00,2025-01-02 08:20:00+00:00,1,0,0,0,0
WO_0023,WP_0023,chalcogenide_glass,CG05,5,2025-01-02 08:30:00+00:00,2025-01-02 08:54:00+00:00,1,0,0,0,0
WO_0023,WP_0023,chalcogenide_glass,CG06,6,2025-01-02 08:59:00+00:00,2025-01-02 09:40:00+00:00,1,0,0,0,0
WO_0023,WP_0023,chalcogenide_glass,CG07,7,2025-01-02 09:48:00+00:00,2025-01-02 10:22:00+00:00,1,0,0,0,0
WO_0023,WP_0023,chalcogenide_glass,CG08,8,2025-01-02 10:25:00+00:00,2025-01-02 10:51:00+00:00,1,0,0,0,0
WO_0023,WP_0023,chalcogenide_glass,CG09,9,2025-01-02 10:56:00+00:00,2025-01-02 11:23:00+00:00,1,0,0,0,0
WO_0023,WP_0023,chalcogenide_glass,CG10,10,2025-01-02 11:26:00+00:00,2025-01-02 11:51:00+00:00,1,0,0,0,0
WO_0024,WP_0024,microcrystalline_glass,MG01,1,2025-01-02 04:45:00+00:00,2025-01-02 05:59:00+00:00,1,0,0,0,0
WO_0024,WP_0024,microcrystalline_glass,MG02,2,2025-01-02 06:12:00+00:00,2025-01-02 07:44:00+00:00,1,0,0,0,0
WO_0024,WP_0024,microcrystalline_glass,MG03,3,2025-01-02 07:46:00+00:00,2025-01-02 08:55:00+00:00,1,0,0,0,0
WO_0024,WP_0024,microcrystalline_glass,MG04,4,2025-01-02 08:58:00+00:00,2025-01-02 09:50:00+00:00,1,0,0,0,0
WO_0024,WP_0024,microcrystalline_glass,MG05,5,2025-01-02 09:55:00+00:00,2025-01-02 10:52:00+00:00,1,0,0,0,0
WO_0024,WP_0024,microcrystalline_glass,MG06,6,2025-01-02 11:03:00+00:00,2025-01-02 12:22:00+00:00,1,0,0,0,0
WO_0024,WP_0024,microcrystalline_glass,MG07,7,2025-01-02 12:26:00+00:00,2025-01-02 14:02:00+00:00,1,0,0,0,0
WO_0024,WP_0024,microcrystalline_glass,MG08,8,2025-01-02 14:09:00+00:00,2025-01-02 15:30:00+00:00,1,0,0,0,0
WO_0024,WP_0024,microcrystalline_glass,MG09,9,2025-01-02 15:41:00+00:00,2025-01-02 16:51:00+00:00,1,0,0,0,0
WO_0024,WP_0024,microcrystalline_glass,MG10,10,2025-01-02 16:58:00+00:00,2025-01-02 17:58:00+00:00,1,0,0,0,0
WO_0024,WP_0024,microcrystalline_glass,MG11,11,2025-01-02 18:09:00+00:00,2025-01-02 18:50:00+00:00,1,0,0,0,0
WO_0024,WP_0024,microcrystalline_glass,MG12,12,2025-01-02 18:59:00+00:00,2025-01-02 20:33:00+00:00,1,0,0,0,0
WO_0024,WP_0024,microcrystalline_glass,MG13,13,2025-01-02 20:37:00+00:00,2025-01-02 22:15:00+00:00,1,0,0,0,0
WO_0025,WP_0025,single_crystal_silicon,SC01,1,2025-01-02 06:00:00+00:00,2025-01-02 07:06:00+00:00,1,0,0,0,0
WO_0025,WP_0025,single_crystal_silicon,SC02,2,2025-01-02 07:13:00+00:00,2025-01-02 08:15:00+00:00,1,0,0,0,0
WO_0025,WP_0025,single_crystal_silicon,SC03,3,2025-01-02 08:29:00+00:00,2025-01-02 08:41:00+00:00,1,0,0,0,0
WO_0025,WP_0025,single_crystal_silicon,SC04,4,2025-01-02 08:45:00+00:00,2025-01-02 10:16:00+00:00,1,0,0,0,0
WO_0025,WP_0025,single_crystal_silicon,SC05,5,2025-01-02 10:23:00+00:00,2025-01-02 10:45:00+00:00,1,0,0,0,0
WO_0025,WP_0025,single_crystal_silicon,SC06,6,2025-01-02 10:50:00+00:00,2025-01-02 12:03:00+00:00,1,0,0,0,0
WO_0025,WP_0025,single_crystal_silicon,SC07,7,2025-01-02 12:07:00+00:00,2025-01-02 12:25:00+00:00,1,0,0,0,0
WO_0025,WP_0025,single_crystal_silicon,SC08,8,2025-01-02 12:33:00+00:00,2025-01-02 14:04:00+00:00,1,0,0,0,0
WO_0025,WP_0025,single_crystal_silicon,SC09,9,2025-01-02 14:14:00+00:00,2025-01-02 14:47:00+00:00,1,0,0,0,0
WO_0025,WP_0025,single_crystal_silicon,SC10,10,2025-01-02 14:57:00+00:00,2025-01-02 16:16:00+00:00,1,0,0,0,0
WO_0025,WP_0025,single_crystal_silicon,SC11,11,2025-01-02 16:23:00+00:00,2025-01-02 17:02:00+00:00,1,0,0,0,0
WO_0025,WP_0025,single_crystal_silicon,SC12,12,2025-01-02 17:13:00+00:00,2025-01-02 17:40:00+00:00,1,0,0,0,0
WO_0025,WP_0025,single_crystal_silicon,SC13,13,2025-01-02 17:40:00+00:00,2025-01-02 19:09:00+00:00,1,0,0,0,0
WO_0025,WP_0025,single_crystal_silicon,SC14,14,2025-01-02 19:16:00+00:00,2025-01-02 19:41:00+00:00,1,0,0,0,0
WO_0025,WP_0025,single_crystal_silicon,SC15,15,2025-01-02 19:48:00+00:00,2025-01-02 20:32:00+00:00,1,0,0,0,0
WO_0026,WP_0026,chalcogenide_glass,CG01,1,2025-01-02 07:15:00+00:00,2025-01-02 08:19:00+00:00,1,0,0,0,0
WO_0026,WP_0026,chalcogenide_glass,CG02,2,2025-01-02 08:24:00+00:00,2025-01-02 08:56:00+00:00,1,0,0,0,0
WO_0026,WP_0026,chalcogenide_glass,CG03,3,2025-01-02 09:08:00+00:00,2025-01-02 09:52:00+00:00,1,0,0,0,0
WO_0026,WP_0026,chalcogenide_glass,CG04,4,2025-01-02 10:07:00+00:00,2025-01-02 11:42:00+00:00,1,0,0,0,0
WO_0026,WP_0026,chalcogenide_glass,CG05,5,2025-01-02 11:54:00+00:00,2025-01-02 13:03:00+00:00,1,0,0,0,0
WO_0026,WP_0026,chalcogenide_glass,CG06,6,2025-01-02 13:17:00+00:00,2025-01-02 14:30:00+00:00,1,0,0,0,0
WO_0026,WP_0026,chalcogenide_glass,CG07,7,2025-01-02 14:35:00+00:00,2025-01-02 16:02:00+00:00,1,0,0,0,0
WO_0026,WP_0026,chalcogenide_glass,CG08,8,2025-01-02 16:10:00+00:00,2025-01-02 17:40:00+00:00,1,0,0,0,0
WO_0026,WP_0026,chalcogenide_glass,CG09,9,2025-01-02 17:48:00+00:00,2025-01-02 18:01:00+00:00,1,0,0,0,0
WO_0026,WP_0026,chalcogenide_glass,CG10,10,2025-01-02 18:08:00+00:00,2025-01-02 19:01:00+00:00,1,0,0,0,0
WO_0027,WP_0027,microcrystalline_glass,MG01,1,2025-01-02 08:30:00+00:00,2025-01-02 09:23:00+00:00,1,0,0,0,0
WO_0027,WP_0027,microcrystalline_glass,MG02,2,2025-01-02 09:27:00+00:00,2025-01-02 10:03:00+00:00,1,0,0,0,0
WO_0027,WP_0027,microcrystalline_glass,MG03,3,2025-01-02 10:05:00+00:00,2025-01-02 11:31:00+00:00,1,0,0,0,0
WO_0027,WP_0027,microcrystalline_glass,MG04,4,2025-01-02 11:36:00+00:00,2025-01-02 12:17:00+00:00,1,0,0,0,0
WO_0027,WP_0027,microcrystalline_glass,MG05,5,2025-01-02 12:34:00+00:00,2025-01-02 13:01:00+00:00,1,0,0,0,0
WO_0027,WP_0027,microcrystalline_glass,MG06,6,2025-01-02 13:05:00+00:00,2025-01-02 13:48:00+00:00,1,0,0,0,0
WO_0027,WP_0027,microcrystalline_glass,MG07,7,2025-01-02 13:48:00+00:00,2025-01-02 15:06:00+00:00,1,0,0,0,0
WO_0027,WP_0027,microcrystalline_glass,MG08,8,2025-01-02 15:22:00+00:00,2025-01-02 16:15:00+00:00,1,0,0,0,0
WO_0027,WP_0027,microcrystalline_glass,MG09,9,2025-01-02 16:28:00+00:00,2025-01-02 17:20:00+00:00,1,0,0,0,0
WO_0027,WP_0027,microcrystalline_glass,MG10,10,2025-01-02 17:27:00+00:00,2025-01-02 18:19:00+00:00,1,0,0,0,0
WO_0027,WP_0027,microcrystalline_glass,MG11,11,2025-01-02 18:26:00+00:00,2025-01-02 18:49:00+00:00,1,0,0,0,0
WO_0027,WP_0027,microcrystalline_glass,MG12,12,2025-01-02 18:57:00+00:00,2025-01-02 19:44:00+00:00,1,0,0,0,0
WO_0027,WP_0027,microcrystalline_glass,MG13,13,2025-01-02 19:50:00+00:00,2025-01-02 20:49:00+00:00,1,0,0,0,0
WO_0028,WP_0028,single_crystal_silicon,SC01,1,2025-01-02 09:45:00+00:00,2025-01-02 11:19:00+00:00,1,0,0,0,0
WO_0028,WP_0028,single_crystal_silicon,SC02,2,2025-01-02 11:24:00+00:00,2025-01-02 12:06:00+00:00,1,0,0,0,0
WO_0028,WP_0028,single_crystal_silicon,SC03,3,2025-01-02 12:11:00+00:00,2025-01-02 12:21:00+00:00,1,0,0,0,0
WO_0028,WP_0028,single_crystal_silicon,SC04,4,2025-01-02 12:23:00+00:00,2025-01-02 13:43:00+00:00,1,0,0,0,0
WO_0028,WP_0028,single_crystal_silicon,SC05,5,2025-01-02 13:54:00+00:00,2025-01-02 14:23:00+00:00,1,0,0,0,0
WO_0028,WP_0028,single_crystal_silicon,SC06,6,2025-01-02 14:35:00+00:00,2025-01-02 16:06:00+00:00,1,0,0,0,0
WO_0028,WP_0028,single_crystal_silicon,SC07,7,2025-01-02 16:14:00+00:00,2025-01-02 16:48:00+00:00,1,0,0,0,0
WO_0028,WP_0028,single_crystal_silicon,SC08,8,2025-01-02 16:56:00+00:00,2025-01-02 17:23:00+00:00,1,0,0,0,0
WO_0028,WP_0028,single_crystal_silicon,SC09,9,2025-01-02 17:32:00+00:00,2025-01-02 17:44:00+00:00,1,0,0,0,0
WO_0028,WP_0028,single_crystal_silicon,SC10,10,2025-01-02 17:54:00+00:00,2025-01-02 18:47:00+00:00,1,0,0,0,0
WO_0028,WP_0028,single_crystal_silicon,SC11,11,2025-01-02 18:50:00+00:00,2025-01-02 19:31:00+00:00,1,0,0,0,0
WO_0028,WP_0028,single_crystal_silicon,SC12,12,2025-01-02 19:44:00+00:00,2025-01-02 20:06:00+00:00,1,0,0,0,0
WO_0028,WP_0028,single_crystal_silicon,SC13,13,2025-01-02 20:10:00+00:00,2025-01-02 20:58:00+00:00,1,0,0,0,0
WO_0028,WP_0028,single_crystal_silicon,SC14,14,2025-01-02 21:07:00+00:00,2025-01-02 21:41:00+00:00,1,0,0,0,0
WO_0028,WP_0028,single_crystal_silicon,SC15,15,2025-01-02 21:51:00+00:00,2025-01-02 22:22:00+00:00,1,0,0,0,0
WO_0029,WP_0029,chalcogenide_glass,CG01,1,2025-01-02 11:00:00+00:00,2025-01-02 11:48:00+00:00,1,0,0,0,0
WO_0029,WP_0029,chalcogenide_glass,CG02,2,2025-01-02 11:57:00+00:00,2025-01-02 12:40:00+00:00,1,0,0,0,0
WO_0029,WP_0029,chalcogenide_glass,CG03,3,2025-01-02 12:43:00+00:00,2025-01-02 13:12:00+00:00,1,0,0,0,0
WO_0029,WP_0029,chalcogenide_glass,CG04,4,2025-01-02 13:20:00+00:00,2025-01-02 14:41:00+00:00,1,0,0,0,0
WO_0029,WP_0029,chalcogenide_glass,CG05,5,2025-01-02 14:53:00+00:00,2025-01-02 16:07:00+00:00,1,0,0,0,0
WO_0029,WP_0029,chalcogenide_glass,CG06,6,2025-01-02 16:17:00+00:00,2025-01-02 17:24:00+00:00,1,0,0,0,0
WO_0029,WP_0029,chalcogenide_glass,CG07,7,2025-01-02 17:27:00+00:00,2025-01-02 18:19:00+00:00,1,0,0,0,0
WO_0029,WP_0029,chalcogenide_glass,CG08,8,2025-01-02 18:26:00+00:00,2025-01-02 19:23:00+00:00,1,0,0,0,0
WO_0029,WP_0029,chalcogenide_glass,CG09,9,2025-01-02 19:29:00+00:00,2025-01-02 19:45:00+00:00,1,0,0,0,0
WO_0029,WP_0029,chalcogenide_glass,CG10,10,2025-01-02 19:55:00+00:00,2025-01-02 21:34:00+00:00,1,0,0,0,0
WO_0030,WP_0030,microcrystalline_glass,MG01,1,2025-01-02 12:15:00+00:00,2025-01-02 12:39:00+00:00,1,0,0,0,0
WO_0030,WP_0030,microcrystalline_glass,MG02,2,2025-01-02 12:44:00+00:00,2025-01-02 13:14:00+00:00,1,0,0,0,0
WO_0030,WP_0030,microcrystalline_glass,MG03,3,2025-01-02 13:25:00+00:00,2025-01-02 14:45:00+00:00,1,0,0,0,0
WO_0030,WP_0030,microcrystalline_glass,MG04,4,2025-01-02 14:59:00+00:00,2025-01-02 16:10:00+00:00,1,0,0,0,0
WO_0030,WP_0030,microcrystalline_glass,MG05,5,2025-01-02 16:16:00+00:00,2025-01-02 17:47:00+00:00,1,0,0,0,0
WO_0030,WP_0030,microcrystalline_glass,MG06,6,2025-01-02 17:57:00+00:00,2025-01-02 18:41:00+00:00,1,0,0,0,0
WO_0030,WP_0030,microcrystalline_glass,MG07,7,2025-01-02 18:50:00+00:00,2025-01-02 20:25:00+00:00,1,0,0,0,0
WO_0030,WP_0030,microcrystalline_glass,MG08,8,2025-01-02 20:36:00+00:00,2025-01-02 21:30:00+00:00,1,0,0,0,0
WO_0030,WP_0030,microcrystalline_glass,MG09,9,2025-01-02 21:40:00+00:00,2025-01-02 22:28:00+00:00,1,0,0,0,0
WO_0030,WP_0030,microcrystalline_glass,MG10,10,2025-01-02 22:35:00+00:00,2025-01-02 23:00:00+00:00,1,0,0,0,0
WO_0030,WP_0030,microcrystalline_glass,MG11,11,2025-01-02 23:03:00+00:00,2025-01-03 00:08:00+00:00,1,0,0,0,0
WO_0030,WP_0030,microcrystalline_glass,MG12,12,2025-01-03 00:13:00+00:00,2025-01-03 01:28:00+00:00,1,0,0,0,0
WO_0030,WP_0030,microcrystalline_glass,MG13,13,2025-01-03 01:39:00+00:00,2025-01-03 02:57:00+00:00,1,0,0,0,0
WO_0031,WP_0031,single_crystal_silicon,SC01,1,2025-01-02 13:30:00+00:00,2025-01-02 15:01:00+00:00,1,0,0,0,0
WO_0031,WP_0031,single_crystal_silicon,SC02,2,2025-01-02 15:10:00+00:00,2025-01-02 15:32:00+00:00,1,0,0,0,0
WO_0031,WP_0031,single_crystal_silicon,SC03,3,2025-01-02 15:47:00+00:00,2025-01-02 15:59:00+00:00,1,0,0,0,0
WO_0031,WP_0031,single_crystal_silicon,SC04,4,2025-01-02 16:14:00+00:00,2025-01-02 17:35:00+00:00,1,0,0,0,0
WO_0031,WP_0031,single_crystal_silicon,SC05,5,2025-01-02 17:46:00+00:00,2025-01-02 18:15:00+00:00,1,0,0,0,0
