state_category,state_code,state_name,parameter,mean,std,min,max,p05,p95
logistics,1,缺料,feed_rate,297.6693741440775,6.192601314383206,272.66092720041945,313.5927064607569,284.26542965423045,305.98730535060224
logistics,1,缺料,vibration,2.0403645187214408,1.416206198263065,0.7879779711676259,6.04393357401666,1.030336310132458,5.705361541299059
logistics,1,缺料,motor_current,40.09080375336472,8.412375164291161,30.9778487222748,64.45054196368118,33.193247979373034,59.780378578816716
logistics,1,缺料,motor_voltage,379.93347437674913,2.0237502872001984,373.83076192407253,387.19471374812116,376.7274090576183,383.31191849188394
logistics,1,缺料,bearing_temperature,59.830202897037445,8.732714725795569,51.566972214020296,85.8430631205406,53.507176703383784,82.93012548413337
logistics,1,缺料,tool_wear,0.41685139498653284,0.14633955365894172,0.0754231524941547,0.8856796519494086,0.18643453122862252,0.6430585098341559
logistics,1,缺料,equipment_load,73.18332826600793,6.376476088833132,63.03594837813187,95.75202911144302,67.19628674768225,90.01317313883595
logistics,1,缺料,cycle_time,14.526546527466675,1.2246166155823357,12.649138310385668,18.27623785118044,13.364016943254251,17.393932263473825
logistics,1,缺料,buffer_level,28.00401192926396,2.9891078986663326,17.865920025302728,38.189195068128626,23.0675904542929,32.868179494907345
logistics,1,缺料,material_inventory,52.01396079396247,4.009061093541724,39.22612625835175,68.74653453837091,45.36064393878761,58.54576447632773
logistics,1,缺料,conveyor_speed,1.349423242509801,0.04045583824986142,1.2255281301713141,1.4819944784148067,1.2832321277772956,1.415542680663817
logistics,1,缺料,agv_delay,1.9940914048466982,0.39932131020709283,0.5171507859172211,3.456006134926551,1.3314352320240477,2.653491141025969
logistics,1,缺料,queue_length,0.4116072127159116,0.6022693384487547,0.0,3.678624896279681,0.0,1.665035371955328
logistics,1,缺料,station_output,44.591601570795184,4.380522122670732,29.26953905022514,54.57262155760866,35.08719591206229,49.91493836338267
logistics,1,缺料,defect_rate,0.01763569311944353,0.016072495345665096,0.0,0.07185142460632322,0.005794380073813527,0.06454990743101256
logistics,1,缺料,energy_consumption,132.202475552144,11.70733612316482,115.23848155588364,168.33116501997245,121.05449893217497,159.93875780889022
logistics,1,缺料,oee,0.7327606452690172,0.09314301008755554,0.4315101833990015,0.8447593845718132,0.5507424727958873,0.81955901670634
logistics,1,缺料,line_takt,14.105155807006822,1.045106394401938,12.319598493655098,17.221274778973214,13.04598610474565,16.494903517346952
logistics,1,缺料,downtime,1.658929628372218,4.424599153854256,0.0,16.324695874489095,0.0,14.95019210831343
logistics,1,缺料,throughput,42.986569791483966,6.94183556352847,21.570777704041195,53.431188402066326,27.0165106206357,49.96802885914202
logistics,2,堵塞,temperature,68.58541226046839,6.313546209657921,59.73697806021556,87.1301324089642,62.45888088744475,84.03191045513528
logistics,2,堵塞,pressure,5.024985837546079,0.16851301917454037,4.5355057120252225,5.730964811043389,4.761646279464713,5.348755327075797
logistics,2,堵塞,flow_rate,78.55377266934492,2.7107113457051226,70.33440835518331,85.28495725717575,73.43972251267694,82.19142026377128
logistics,2,堵塞,spindle_speed,1485.5339254774838,25.91483271859189,1391.172054466097,1552.8513443867275,1435.7735326624952,1520.985331044192
logistics,2,堵塞,feed_rate,297.16779872360195,6.707878536643345,272.8814121664214,315.2816139837755,282.63786362638194,305.9022797876215
logistics,2,堵塞,vibration,2.0532144024800085,1.2641234348030748,0.7658910533668475,6.060177669220034,1.0308035374881166,5.6147830774500465
logistics,2,堵塞,motor_current,40.306212020980475,7.707576705324451,30.97742393260806,63.20617680174922,33.36379229605263,59.40686625755101
logistics,2,堵塞,motor_voltage,379.9857434975712,1.9911996795655171,372.57072142909027,386.5718045059935,376.69655446966993,383.2026791929059
logistics,2,堵塞,bearing_temperature,59.699736851623456,7.767166768841061,51.54872093256604,85.43071147846997,53.640408426836814,82.61559577442746
logistics,2,堵塞,tool_wear,0.36732374548471414,0.15603239535374802,0.05910381482879414,0.8763208422317131,0.13196917767624144,0.628139843024686
logistics,2,堵塞,equipment_load,72.99687080404452,5.622690688436246,63.81357524485101,95.29496461584151,67.21711447937648,89.02297046699226
logistics,2,堵塞,cycle_time,15.72118675295599,0.5500070701613925,14.5028056381181,18.38837405788835,15.120444799975147,17.249544623374998
logistics,2,堵塞,buffer_level,75.00422007670196,3.0243734103020494,65.05803418795529,85.4773758229157,70.01874244156262,79.85614906518214
logistics,2,堵塞,material_inventory,69.9412639756609,3.9614412554558704,56.77214823619511,82.46600201559572,63.46948809755309,76.414304893906
logistics,2,堵塞,conveyor_speed,1.1998402056263449,0.03998656337002153,1.0553911926461175,1.3362726689455102,1.1327753347083505,1.2645050941072364
logistics,2,堵塞,agv_delay,7.007812692405045,0.40293080895720107,5.457299604633787,8.71837854604934,6.351483845307047,7.667353848540047
logistics,2,堵塞,queue_length,0.0,0.0,0.0,0.0,0.0,0.0
logistics,2,堵塞,station_output,45.587532786596626,2.5028186797656504,33.59720719481778,53.40603718422592,40.90622062141117,49.114057872279375
logistics,2,堵塞,defect_rate,0.0195501068095951,0.018365453259318532,0.0,0.0749502786570481,0.0056608697750314884,0.0657013155529089
logistics,2,堵塞,energy_consumption,135.62790583045756,9.071563359496691,118.74731393709243,169.26373308673038,125.94815798293882,158.25574067427817
logistics,2,堵塞,oee,0.6503896177892348,0.04707033288847643,0.44288375543173053,0.7375400309019937,0.5622360280714388,0.7017327960667046
logistics,2,堵塞,line_takt,15.10409527314901,0.47830504675991814,14.038826967650905,17.41729432598851,14.535784767061546,16.295511910653644
logistics,2,堵塞,downtime,1.2158313401018208,3.7513336890692615,0.0,16.1798090371154,0.0,14.657341652306993
logistics,2,堵塞,throughput,31.27794455843456,3.208299938813503,16.085173714926253,39.35533074605707,23.538259427563013,35.12829740229991
logistics,3,AGV延迟,temperature,67.85977759233357,5.656468421146932,59.860450703025634,87.38277531603299,62.57705646117271,83.25609062890626
logistics,3,AGV延迟,pressure,5.05024666786465,0.185295323100249,4.579474948425911,5.603375704914123,4.777104630187167,5.40760720359546
logistics,3,AGV延迟,flow_rate,78.7168118826962,2.494180131549992,69.10214647205444,84.83529295807868,73.76930288971997,82.1515382105604
logistics,3,AGV延迟,spindle_speed,1486.882133608767,25.57128712996011,1393.646944257635,1556.6050642259322,1436.6603199362971,1521.3235453627603
logistics,3,AGV延迟,feed_rate,297.66073817709236,6.336963718132714,274.9932916166638,314.0411570893293,283.8307984988948,305.9897816083369
logistics,3,AGV延迟,vibration,2.297499049893519,1.503364771428509,0.7961474424312524,5.971870656117598,1.039233146188494,5.729482149689981
logistics,3,AGV延迟,motor_current,41.61727093930183,8.871661551314487,30.921173466281772,62.959988079828115,33.407909737347,60.40951463625367
logistics,3,AGV延迟,motor_voltage,380.0237597438375,1.9987168470885046,373.3622792996444,387.3762401230696,376.7276381880241,383.2685290257954
logistics,3,AGV延迟,bearing_temperature,61.193182818015174,9.356936397130283,51.94629127632279,86.34852284053602,53.73576525280531,83.1270746756379
logistics,3,AGV延迟,tool_wear,0.42275510021289225,0.15591609845871449,0.0699190624994228,0.8438844616013641,0.1489278109509531,0.6682741769721713
logistics,3,AGV延迟,equipment_load,74.17259688046647,6.831264873190246,64.13423323903828,95.69241892218996,67.68527037574583,90.6212034086693
logistics,3,AGV延迟,cycle_time,14.89828834984677,2.438456677995642,11.05369786077317,18.303724198341087,11.682028901031721,17.788914823030307
logistics,3,AGV延迟,buffer_level,37.97049797076785,2.9441568277536785,28.750681981631537,47.25125990109647,33.15949108564697,42.96268824176948
logistics,3,AGV延迟,material_inventory,69.9650190228968,3.946664263091312,57.068426684035735,82.59896689110552,63.56696241579333,76.49704829927185
logistics,3,AGV延迟,conveyor_speed,1.0495262130776275,0.040226186075754206,0.9109490296568584,1.1847270636856424,0.9830375262911961,1.1133193194001971
logistics,3,AGV延迟,agv_delay,5.012055344417751,0.39716797842019325,3.7261098532607853,6.382711079138018,4.3758341914076455,5.672615567271388
logistics,3,AGV延迟,queue_length,0.010324028563783347,0.08453475214541542,0.0,1.8217939951902133,0.0,0.0
logistics,3,AGV延迟,station_output,50.41038027617295,8.211047786853932,34.76557495566802,66.88529138002137,39.78836341139204,62.022779222634185
logistics,3,AGV延迟,defect_rate,0.018254249034490126,0.01675929367798696,7.99837949865441e-05,0.07308637417171111,0.005912679554165014,0.06501545609646708
logistics,3,AGV延迟,energy_consumption,134.61659135368973,13.689994640791124,112.41378789114401,168.7598259786031,116.77776390102422,160.40286935905618
logistics,3,AGV延迟,oee,0.7082002949844373,0.1832137651430601,0.42721167676133337,0.9677283143712482,0.4675940001826514,0.9365841600173279
logistics,3,AGV延迟,line_takt,14.405286341839583,2.030390417269714,11.065716098161527,17.49370618917733,11.714960559741789,16.83707063241211
logistics,3,AGV延迟,downtime,6.448280783337641,7.320282396670658,0.0,16.45447283638855,0.0,15.58598623194194
logistics,3,AGV延迟,throughput,33.95228508810717,13.585449590867201,13.18957153776207,55.9643339143544,17.739949900826666,52.304955913495434
line,0,正常,temperature,64.95450870636417,1.686379358873653,59.20294224990502,70.36953574719485,62.232483856843444,67.64714131665218
line,0,正常,pressure,4.999486563463323,0.10059033852053531,4.650918419090697,5.369003978988981,4.834209707395625,5.167156483530209
line,0,正常,flow_rate,80.01234096085514,1.4871173894062442,74.65983355785608,85.9707964577952,77.59391609635604,82.44141895709323
line,0,正常,spindle_speed,1500.254953998285,15.196578169456517,1440.830955923597,1556.5803977492903,1475.390722449879,1525.402896000106
line,0,正常,feed_rate,300.0234016227588,4.00487125667845,282.10887685728994,313.81452753558494,293.4304975718867,306.6538865713268
line,0,正常,vibration,1.1997616046311033,0.12011326579502506,0.7085121049136865,1.6337328330664183,0.9979019025039366,1.3978821310025502
line,0,正常,motor_current,34.99772189723823,1.211785183978438,30.5820872509468,39.74981116647387,32.990798055302264,36.97557505537361
line,0,正常,motor_voltage,380.0158808719352,1.990084390957315,371.65370896814164,388.0210685903919,376.76264696587594,383.23346529861726
line,0,正常,bearing_temperature,54.99454218892311,0.9953067363922019,50.79207132990791,59.29327624980073,53.370489520982545,56.6354229774851
line,0,正常,tool_wear,0.35438534225099094,0.15147625106722376,0.05743202508369894,0.6612121760870165,0.12432866765080253,0.582901805193256
line,0,正常,equipment_load,70.00345409806178,1.9952894801021566,62.04034442151618,77.22695048751824,66.76295004824712,73.29219348905896
line,0,正常,cycle_time,12.006097177469156,0.3046987260889928,10.898969053765757,13.193305966318322,11.49796237210965,12.502949918329717
line,0,正常,buffer_level,49.010322615613845,4.416784425137709,29.863119631724395,61.94257865033511,38.83354331562304,54.85704819654081
line,0,正常,material_inventory,69.91560293898459,4.0530238645777885,55.451900210340725,86.05121031068789,63.23909389188068,76.54616967341553
line,0,正常,conveyor_speed,1.464100233844534,0.12845628409296045,0.9109490296568584,1.6394352718681457,1.0640478520961996,1.5640899879118246
line,0,正常,agv_delay,0.5509857857025957,1.3457886322702024,0.0,6.382711079138018,0.0,4.91218477489094
line,0,正常,queue_length,2.7497863583538797,1.2439055545066235,0.0,6.723078992342781,0.0,4.574967024349477
line,0,正常,station_output,50.786997369832385,3.36491041228048,41.77744800843192,66.88529138002137,46.774108291369345,59.32383465395386
line,0,正常,defect_rate,0.010067412839963548,0.002994025115224691,0.0,0.022619558782226698,0.005062859966651668,0.014972113720116014
line,0,正常,energy_consumption,119.94299519949291,2.988995653383199,107.92352764751409,131.3277958561325,115.00264813256297,124.77316958226984
line,0,正常,oee,0.9202996230009555,0.014874410609442012,0.8653492869203437,0.9824639871005312,0.8959500288713599,0.9444541318271289
line,0,正常,line_takt,12.00275424271005,0.3010274435410939,10.85487472412073,13.079521809033077,11.515417298361648,12.489867925168168
line,0,正常,downtime,0.19289144132319327,0.2894971828086477,0.0,2.0163705218688905,0.0,0.8288716206967075
line,0,正常,throughput,59.19358027732306,3.3496472729460245,44.18270892642042,66.77137666597639,50.80621380642667,63.133136956694145
line,1,低效,temperature,70.9614197746673,7.962411340178996,60.14375493677589,88.2963323267814,62.64896498110198,85.09631977720585
line,1,低效,pressure,5.134217825528505,0.1757485760608505,4.614791841061649,5.685522596083281,4.881361257857009,5.439730551892568
line,1,低效,flow_rate,78.38894517473365,2.229027551143072,70.84189764587447,85.35298313349035,74.62620084918005,81.91913494834901
line,1,低效,spindle_speed,1483.4886796702142,22.43890909588959,1407.0590396991104,1563.7999803338446,1445.1553075732577,1518.3622120920854
line,1,低效,feed_rate,298.1555700758775,4.405806602686222,282.7075839067445,314.86851319528137,290.8700789935212,305.46302995571784
line,1,低效,vibration,1.7211443298024927,0.6482632704802465,0.7879779711676259,2.899444425373641,1.035079074832647,2.6363445185744583
line,1,低效,motor_current,37.78731350493404,3.668986369259245,31.127678937007992,46.020280235851004,33.290706895600984,43.4105759655221
line,1,低效,motor_voltage,379.9966574053564,2.000306244686769,371.99974124184195,387.0217979972728,376.74965461695894,383.3142289818453
line,1,低效,bearing_temperature,57.00060632966187,2.6423686484392634,50.698590461830285,63.65572736958151,53.64707784450834,61.115445249439695
line,1,低效,tool_wear,0.3937348383436157,0.1438518543444731,0.06069857598815015,0.7354566449595905,0.1517667584214974,0.6127473378641561
line,1,低效,equipment_load,71.18228320133059,2.4929260288173523,62.350718361701674,79.20559473215377,67.2070098272928,75.39446310430598
line,1,低效,cycle_time,13.794963012212243,0.2975287728812539,12.649138310385668,14.775985275534211,13.306979416549629,14.293025884078231
line,1,低效,buffer_level,43.43873667581984,10.376064141783452,17.865920025302728,61.0163427694083,25.260251604340418,54.38768917489349
line,1,低效,material_inventory,64.83631537980041,9.06412623743757,39.22612625835175,84.0587928937462,48.171392303813285,75.90105380783196
line,1,低效,conveyor_speed,1.4454319429200033,0.10211977608842339,0.942437870239913,1.6697062821918542,1.2938348015574288,1.5589809035140005
line,1,低效,agv_delay,0.8085470015691039,1.1129999841223235,0.0,6.24137087807482,0.0,2.5654923037978232
line,1,低效,queue_length,2.175619606338401,1.5032546847020831,0.0,6.581366109013066,0.0,4.450836210666686
line,1,低效,station_output,45.08858308292913,2.8039638107548392,36.63237944084155,59.947579925901806,41.077099511551964,49.749780280711605
line,1,低效,defect_rate,0.016188942564305298,0.007011756396161557,0.0,0.03552385821727846,0.006230550151967146,0.027665696604404186
line,1,低效,energy_consumption,127.84765253682316,4.553151969667832,113.66291719224404,142.71744242066993,120.87894050685426,135.49609919998963
line,1,低效,oee,0.7756628680467544,0.028959769102192938,0.6886129024493964,0.8472645021868853,0.726877291545561,0.8183023274577045
line,1,低效,line_takt,13.498041791763821,0.30601046866551346,12.319598493655098,14.575045525946546,12.98993142943974,13.99582534386144
line,1,低效,downtime,0.19923958704453135,0.28973761132510856,0.0,1.891802468404385,0.0,0.8072692320397198
line,1,低效,throughput,48.91032932380195,2.821359639745804,34.26780037504596,56.54685805498429,44.24444236907823,52.901862976470404
line,2,瓶颈,temperature,68.75664024042187,5.633233147264347,59.73697806021556,87.1301324089642,62.610830627168724,82.99612387903454
line,2,瓶颈,pressure,4.98926603151188,0.1813201196982483,4.43653305841441,5.730964811043389,4.710000856831456,5.334997993531777
line,2,瓶颈,flow_rate,77.87789744293848,3.0373739360646423,68.69824953591586,85.81974221953583,72.6164759282255,82.0829875416588
line,2,瓶颈,spindle_speed,1478.7824213067838,29.953607467206556,1391.172054466097,1552.8513443867275,1427.0222992322674,1520.0644699927268
line,2,瓶颈,feed_rate,294.91697500779605,8.118952950387479,268.9730650090887,315.2816139837755,279.8745659523866,305.50234131349345
line,2,瓶颈,vibration,2.2492554064867134,0.9516581288066889,0.7658910533668475,3.617488626977963,1.0565495215714886,3.3415172724021636
line,2,瓶颈,motor_current,42.564993814735054,7.128917531217544,30.464823644002106,54.385534826116725,33.565249233845265,51.43060732396928
line,2,瓶颈,motor_voltage,379.95997895733393,2.002677834178994,372.57072142909027,387.19471374812116,376.64277821200983,383.20325457510165
line,2,瓶颈,bearing_temperature,60.985851475947285,5.743827497833664,51.2731432494361,71.18520769073369,53.80626271942282,68.23446582305743
line,2,瓶颈,tool_wear,0.3956609176161432,0.15662720913070702,0.05853614084876128,0.7540350510201809,0.14295646042391033,0.6643901079756693
line,2,瓶颈,equipment_load,73.49153777698139,3.841319626279667,63.58897968729612,84.29322494214584,67.56582322224294,79.4371101274125
line,2,瓶颈,cycle_time,15.597875328135856,0.30436513214149713,14.327329624206067,16.668402051292635,15.101544340915869,16.091566323553963
line,2,瓶颈,buffer_level,58.85928165814964,15.698822279854465,18.075239352628056,85.4773758229157,29.046144009803218,78.61814587430248
line,2,瓶颈,material_inventory,68.60496502709212,6.225432011730915,41.881238342001794,84.97757795688614,53.97009597778385,76.49817999853461
line,2,瓶颈,conveyor_speed,1.3441433265705713,0.15498638260850367,0.9472409619783314,1.6300603209091822,1.1334520995505168,1.548083476487603
line,2,瓶颈,agv_delay,3.4322102145100537,3.2895681865384034,0.0,8.71837854604934,0.0,7.49103126814947
line,2,瓶颈,queue_length,1.3950424850946432,1.61416920700873,0.0,6.626744064834569,0.0,4.201930403923001
line,2,瓶颈,station_output,41.984930905921146,4.417904224591791,31.156820953971753,53.64093925808084,35.50489493426256,48.59949282673204
line,2,瓶颈,defect_rate,0.02677777383283618,0.02383092947362703,0.0,0.0749502786570481,0.005894526699871806,0.06755552287104392
line,2,瓶颈,energy_consumption,137.53679055797946,7.652023179113978,118.73699650391416,155.63794598998717,126.41172492259516,148.55840012556078
line,2,瓶颈,oee,0.6479689569914554,0.04226787521080097,0.5358688202372223,0.7375400309019937,0.5761827224806891,0.7003731010109533
line,2,瓶颈,line_takt,15.00326145384222,0.29647608533170033,13.79244384652753,16.16202664093591,14.515023054035487,15.487937463967056
line,2,瓶颈,downtime,0.2001189116326005,0.292905551597026,0.0,2.1645935502744904,0.0,0.8204473366943015
line,2,瓶颈,throughput,35.976824642048385,4.425741735845402,24.592042707103037,46.711348592282505,29.250634688415218,42.45351364111074
line,3,停线,temperature,68.74791089667615,6.4973846967160505,59.91614067377053,87.59865580346103,62.37010315229922,84.411718951511
line,3,停线,pressure,5.070908801009685,0.18847590562645525,4.567055376135869,5.603375704914123,4.794007061716586,5.416032032056679
line,3,停线,flow_rate,78.56088954163235,2.482830755748606,69.10214647205444,84.37204672520231,73.82095975163521,82.07522503847217
line,3,停线,spindle_speed,1485.6448966978598,25.378125184728002,1393.646944257635,1556.6050642259322,1437.8524371425235,1520.9389683201125
line,3,停线,feed_rate,297.5831577003219,6.164759886993495,274.9932916166638,313.3103841215963,284.1688480614649,305.8541572544324
line,3,停线,vibration,4.990576262993685,1.5528399180775916,0.7961474424312524,6.0709295494843065,1.1806803446753904,5.883929009943205
line,3,停线,motor_current,56.03329843861796,8.686503695726433,30.921173466281772,64.45054196368118,34.749332619559326,61.79135544219139
line,3,停线,motor_voltage,380.0136039614224,1.9638408658531699,373.2047410241845,387.3762401230696,376.73006172416007,383.2542904205271
line,3,停线,bearing_temperature,78.43763363688466,9.986590715836844,52.51978901514301,86.34852284053602,54.87738351068167,84.61675453066647
line,3,停线,tool_wear,0.5677484915940793,0.1523098665170129,0.09231322428387638,0.9012067992008068,0.326155877793093,0.8255425081088459
line,3,停线,equipment_load,86.6974062207757,7.4092387301158755,64.60007942997414,96.27642464130028,69.70722090181106,93.0685640300826
line,3,停线,cycle_time,17.40594822431535,0.2986303187810214,16.39057778969715,18.404252060651494,16.90011175729849,17.88969817261818
line,3,停线,buffer_level,46.91696473143679,11.625500770618395,20.218041710321994,84.11063152693794,28.459912095460574,74.3079746190996
line,3,停线,material_inventory,68.19553946327947,6.655778593201472,40.284632738451975,82.82631788519197,52.05476018036978,76.29123385708793
line,3,停线,conveyor_speed,1.344870515054312,0.19846009774062476,0.9234892932742195,1.6165248247291153,1.0150520258878901,1.5537635635969294
line,3,停线,agv_delay,2.1607550045665707,2.535964426419018,0.0,8.033448399384776,0.0,6.929725323576686
line,3,停线,queue_length,1.7429328269236104,1.6443472254350522,0.0,6.726976741124366,0.0,4.36211409201994
line,3,停线,station_output,35.596123377748356,4.881405463858454,26.18899256912212,49.6179749063038,29.336833431669216,43.84955435671586
line,3,停线,defect_rate,0.01843309408081721,0.016017460503620483,0.0,0.0742857026972547,0.0057910405641289735,0.06465586742766294
line,3,停线,energy_consumption,156.06390945744772,9.084516205348935,126.6366677838595,171.60986992808023,134.38477375236522,164.63413201783933
line,3,停线,oee,0.5385929271881779,0.03361852688614514,0.4266185825058689,0.6098850687304966,0.4703303162768121,0.580296675407273
line,3,停线,line_takt,16.494907490489712,0.3009501450813906,15.346095857797591,17.707472949385267,16.007219563297415,16.99313865993084
line,3,停线,downtime,14.994299531166984,0.4921089417514514,13.352197351826161,16.71904551330796,14.17398987693447,15.80746810300765
line,3,停线,throughput,26.484586173496275,4.832055532458913,13.18957153776207,36.59900581960397,18.265904912510788,32.63743063617191
